"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Yukon","2021A000260","Women+","65 years and older","Persons","249","units","0","v470153","12.3.104","2168","","","","0"
"2018","Yukon","2021A000260","Women+","65 years and older","Persons","249","units","0","v470153","12.3.104","2340","","","","0"
"2019","Yukon","2021A000260","Women+","65 years and older","Persons","249","units","0","v470153","12.3.104","2540","","","","0"
"2020","Yukon","2021A000260","Women+","65 years and older","Persons","249","units","0","v470153","12.3.104","2761","","","","0"
"2021","Yukon","2021A000260","Women+","65 years and older","Persons","249","units","0","v470153","12.3.104","2977","","","","0"
"2022","Yukon","2021A000260","Women+","65 years and older","Persons","249","units","0","v470153","12.3.104","3093","","","","0"
"2023","Yukon","2021A000260","Women+","65 years and older","Persons","249","units","0","v470153","12.3.104","3266","","","","0"
"2024","Yukon","2021A000260","Women+","65 years and older","Persons","249","units","0","v470153","12.3.104","3449","","","","0"
"2025","Yukon","2021A000260","Women+","65 years and older","Persons","249","units","0","v470153","12.3.104","3600","","","","0"
"2017","Northwest Territories","2021A000261","Total - gender","All ages","Persons","249","units","0","v479937","14.1.1","44656","","","","0"
"2018","Northwest Territories","2021A000261","Total - gender","All ages","Persons","249","units","0","v479937","14.1.1","44536","","","","0"
"2019","Northwest Territories","2021A000261","Total - gender","All ages","Persons","249","units","0","v479937","14.1.1","44442","","","","0"
"2020","Northwest Territories","2021A000261","Total - gender","All ages","Persons","249","units","0","v479937","14.1.1","44504","","","","0"
"2021","Northwest Territories","2021A000261","Total - gender","All ages","Persons","249","units","0","v479937","14.1.1","44579","","","","0"
"2022","Northwest Territories","2021A000261","Total - gender","All ages","Persons","249","units","0","v479937","14.1.1","44631","","","","0"
"2023","Northwest Territories","2021A000261","Total - gender","All ages","Persons","249","units","0","v479937","14.1.1","44614","","","","0"
"2024","Northwest Territories","2021A000261","Total - gender","All ages","Persons","249","units","0","v479937","14.1.1","45257","","","","0"
"2025","Northwest Territories","2021A000261","Total - gender","All ages","Persons","249","units","0","v479937","14.1.1","45950","","","","0"
"2017","Northwest Territories","2021A000261","Total - gender","16 to 64 years","Persons","249","units","0","v480243","14.1.97","31687","","","","0"
"2018","Northwest Territories","2021A000261","Total - gender","16 to 64 years","Persons","249","units","0","v480243","14.1.97","31329","","","","0"
"2019","Northwest Territories","2021A000261","Total - gender","16 to 64 years","Persons","249","units","0","v480243","14.1.97","30963","","","","0"
"2020","Northwest Territories","2021A000261","Total - gender","16 to 64 years","Persons","249","units","0","v480243","14.1.97","30785","","","","0"
"2021","Northwest Territories","2021A000261","Total - gender","16 to 64 years","Persons","249","units","0","v480243","14.1.97","30674","","","","0"
"2022","Northwest Territories","2021A000261","Total - gender","16 to 64 years","Persons","249","units","0","v480243","14.1.97","30700","","","","0"
"2023","Northwest Territories","2021A000261","Total - gender","16 to 64 years","Persons","249","units","0","v480243","14.1.97","30735","","","","0"
"2024","Northwest Territories","2021A000261","Total - gender","16 to 64 years","Persons","249","units","0","v480243","14.1.97","31281","","","","0"
"2025","Northwest Territories","2021A000261","Total - gender","16 to 64 years","Persons","249","units","0","v480243","14.1.97","31821","","","","0"
"2017","Northwest Territories","2021A000261","Total - gender","65 years and older","Persons","249","units","0","v479955","14.1.104","3381","","","","0"
"2018","Northwest Territories","2021A000261","Total - gender","65 years and older","Persons","249","units","0","v479955","14.1.104","3620","","","","0"
"2019","Northwest Territories","2021A000261","Total - gender","65 years and older","Persons","249","units","0","v479955","14.1.104","3901","","","","0"
"2020","Northwest Territories","2021A000261","Total - gender","65 years and older","Persons","249","units","0","v479955","14.1.104","4169","","","","0"
"2021","Northwest Territories","2021A000261","Total - gender","65 years and older","Persons","249","units","0","v479955","14.1.104","4403","","","","0"
"2022","Northwest Territories","2021A000261","Total - gender","65 years and older","Persons","249","units","0","v479955","14.1.104","4548","","","","0"
"2023","Northwest Territories","2021A000261","Total - gender","65 years and older","Persons","249","units","0","v479955","14.1.104","4762","","","","0"
"2024","Northwest Territories","2021A000261","Total - gender","65 years and older","Persons","249","units","0","v479955","14.1.104","5024","","","","0"
"2025","Northwest Territories","2021A000261","Total - gender","65 years and older","Persons","249","units","0","v479955","14.1.104","5264","","","","0"
"2017","Northwest Territories","2021A000261","Men+","All ages","Persons","249","units","0","v479938","14.2.1","22948","","","","0"
"2018","Northwest Territories","2021A000261","Men+","All ages","Persons","249","units","0","v479938","14.2.1","22923","","","","0"
"2019","Northwest Territories","2021A000261","Men+","All ages","Persons","249","units","0","v479938","14.2.1","22817","","","","0"
"2020","Northwest Territories","2021A000261","Men+","All ages","Persons","249","units","0","v479938","14.2.1","22809","","","","0"
"2021","Northwest Territories","2021A000261","Men+","All ages","Persons","249","units","0","v479938","14.2.1","22870","","","","0"
"2022","Northwest Territories","2021A000261","Men+","All ages","Persons","249","units","0","v479938","14.2.1","22868","","","","0"
"2023","Northwest Territories","2021A000261","Men+","All ages","Persons","249","units","0","v479938","14.2.1","22872","","","","0"
"2024","Northwest Territories","2021A000261","Men+","All ages","Persons","249","units","0","v479938","14.2.1","23269","","","","0"
"2025","Northwest Territories","2021A000261","Men+","All ages","Persons","249","units","0","v479938","14.2.1","23661","","","","0"
"2017","Northwest Territories","2021A000261","Men+","16 to 64 years","Persons","249","units","0","v480244","14.2.97","16346","","","","0"
"2018","Northwest Territories","2021A000261","Men+","16 to 64 years","Persons","249","units","0","v480244","14.2.97","16150","","","","0"
"2019","Northwest Territories","2021A000261","Men+","16 to 64 years","Persons","249","units","0","v480244","14.2.97","15914","","","","0"
"2020","Northwest Territories","2021A000261","Men+","16 to 64 years","Persons","249","units","0","v480244","14.2.97","15810","","","","0"
"2021","Northwest Territories","2021A000261","Men+","16 to 64 years","Persons","249","units","0","v480244","14.2.97","15785","","","","0"
"2022","Northwest Territories","2021A000261","Men+","16 to 64 years","Persons","249","units","0","v480244","14.2.97","15802","","","","0"
"2023","Northwest Territories","2021A000261","Men+","16 to 64 years","Persons","249","units","0","v480244","14.2.97","15863","","","","0"
"2024","Northwest Territories","2021A000261","Men+","16 to 64 years","Persons","249","units","0","v480244","14.2.97","16185","","","","0"
"2025","Northwest Territories","2021A000261","Men+","16 to 64 years","Persons","249","units","0","v480244","14.2.97","16482","","","","0"
"2017","Northwest Territories","2021A000261","Men+","65 years and older","Persons","249","units","0","v479956","14.2.104","1797","","","","0"
"2018","Northwest Territories","2021A000261","Men+","65 years and older","Persons","249","units","0","v479956","14.2.104","1908","","","","0"
"2019","Northwest Territories","2021A000261","Men+","65 years and older","Persons","249","units","0","v479956","14.2.104","2031","","","","0"
"2020","Northwest Territories","2021A000261","Men+","65 years and older","Persons","249","units","0","v479956","14.2.104","2143","","","","0"
"2021","Northwest Territories","2021A000261","Men+","65 years and older","Persons","249","units","0","v479956","14.2.104","2251","","","","0"
"2022","Northwest Territories","2021A000261","Men+","65 years and older","Persons","249","units","0","v479956","14.2.104","2306","","","","0"
"2023","Northwest Territories","2021A000261","Men+","65 years and older","Persons","249","units","0","v479956","14.2.104","2409","","","","0"
"2024","Northwest Territories","2021A000261","Men+","65 years and older","Persons","249","units","0","v479956","14.2.104","2543","","","","0"
"2025","Northwest Territories","2021A000261","Men+","65 years and older","Persons","249","units","0","v479956","14.2.104","2674","","","","0"
"2017","Northwest Territories","2021A000261","Women+","All ages","Persons","249","units","0","v479939","14.3.1","21708","","","","0"
"2018","Northwest Territories","2021A000261","Women+","All ages","Persons","249","units","0","v479939","14.3.1","21613","","","","0"
"2019","Northwest Territories","2021A000261","Women+","All ages","Persons","249","units","0","v479939","14.3.1","21625","","","","0"
"2020","Northwest Territories","2021A000261","Women+","All ages","Persons","249","units","0","v479939","14.3.1","21695","","","","0"
"2021","Northwest Territories","2021A000261","Women+","All ages","Persons","249","units","0","v479939","14.3.1","21709","","","","0"
"2022","Northwest Territories","2021A000261","Women+","All ages","Persons","249","units","0","v479939","14.3.1","21763","","","","0"
"2023","Northwest Territories","2021A000261","Women+","All ages","Persons","249","units","0","v479939","14.3.1","21742","","","","0"
"2024","Northwest Territories","2021A000261","Women+","All ages","Persons","249","units","0","v479939","14.3.1","21988","","","","0"
"2025","Northwest Territories","2021A000261","Women+","All ages","Persons","249","units","0","v479939","14.3.1","22289","","","","0"
"2017","Northwest Territories","2021A000261","Women+","16 to 64 years","Persons","249","units","0","v480245","14.3.97","15341","","","","0"
"2018","Northwest Territories","2021A000261","Women+","16 to 64 years","Persons","249","units","0","v480245","14.3.97","15179","","","","0"
"2019","Northwest Territories","2021A000261","Women+","16 to 64 years","Persons","249","units","0","v480245","14.3.97","15049","","","","0"
"2020","Northwest Territories","2021A000261","Women+","16 to 64 years","Persons","249","units","0","v480245","14.3.97","14975","","","","0"
"2021","Northwest Territories","2021A000261","Women+","16 to 64 years","Persons","249","units","0","v480245","14.3.97","14889","","","","0"
"2022","Northwest Territories","2021A000261","Women+","16 to 64 years","Persons","249","units","0","v480245","14.3.97","14898","","","","0"
"2023","Northwest Territories","2021A000261","Women+","16 to 64 years","Persons","249","units","0","v480245","14.3.97","14872","","","","0"
"2024","Northwest Territories","2021A000261","Women+","16 to 64 years","Persons","249","units","0","v480245","14.3.97","15096","","","","0"
"2025","Northwest Territories","2021A000261","Women+","16 to 64 years","Persons","249","units","0","v480245","14.3.97","15339","","","","0"
"2017","Northwest Territories","2021A000261","Women+","65 years and older","Persons","249","units","0","v479957","14.3.104","1584","","","","0"
"2018","Northwest Territories","2021A000261","Women+","65 years and older","Persons","249","units","0","v479957","14.3.104","1712","","","","0"
"2019","Northwest Territories","2021A000261","Women+","65 years and older","Persons","249","units","0","v479957","14.3.104","1870","","","","0"
"2020","Northwest Territories","2021A000261","Women+","65 years and older","Persons","249","units","0","v479957","14.3.104","2026","","","","0"
"2021","Northwest Territories","2021A000261","Women+","65 years and older","Persons","249","units","0","v479957","14.3.104","2152","","","","0"
"2022","Northwest Territories","2021A000261","Women+","65 years and older","Persons","249","units","0","v479957","14.3.104","2242","","","","0"
"2023","Northwest Territories","2021A000261","Women+","65 years and older","Persons","249","units","0","v479957","14.3.104","2353","","","","0"
"2024","Northwest Territories","2021A000261","Women+","65 years and older","Persons","249","units","0","v479957","14.3.104","2481","","","","0"
"2025","Northwest Territories","2021A000261","Women+","65 years and older","Persons","249","units","0","v479957","14.3.104","2590","","","","0"
"2017","Nunavut","2021A000262","Total - gender","All ages","Persons","249","units","0","v480252","15.1.1","37656","","","","0"
"2018","Nunavut","2021A000262","Total - gender","All ages","Persons","249","units","0","v480252","15.1.1","38322","","","","0"
"2019","Nunavut","2021A000262","Total - gender","All ages","Persons","249","units","0","v480252","15.1.1","38839","","","","0"
"2020","Nunavut","2021A000262","Total - gender","All ages","Persons","249","units","0","v480252","15.1.1","39479","","","","0"
"2021","Nunavut","2021A000262","Total - gender","All ages","Persons","249","units","0","v480252","15.1.1","40086","","","","0"
"2022","Nunavut","2021A000262","Total - gender","All ages","Persons","249","units","0","v480252","15.1.1","40603","","","","0"
"2023","Nunavut","2021A000262","Total - gender","All ages","Persons","249","units","0","v480252","15.1.1","40916","","","","0"
"2024","Nunavut","2021A000262","Total - gender","All ages","Persons","249","units","0","v480252","15.1.1","41410","","","","0"
"2025","Nunavut","2021A000262","Total - gender","All ages","Persons","249","units","0","v480252","15.1.1","41830","","","","0"
"2017","Nunavut","2021A000262","Total - gender","16 to 64 years","Persons","249","units","0","v480558","15.1.97","23568","","","","0"
"2018","Nunavut","2021A000262","Total - gender","16 to 64 years","Persons","249","units","0","v480558","15.1.97","23941","","","","0"
"2019","Nunavut","2021A000262","Total - gender","16 to 64 years","Persons","249","units","0","v480558","15.1.97","24204","","","","0"
"2020","Nunavut","2021A000262","Total - gender","16 to 64 years","Persons","249","units","0","v480558","15.1.97","24609","","","","0"
"2021","Nunavut","2021A000262","Total - gender","16 to 64 years","Persons","249","units","0","v480558","15.1.97","24957","","","","0"
"2022","Nunavut","2021A000262","Total - gender","16 to 64 years","Persons","249","units","0","v480558","15.1.97","25196","","","","0"
"2023","Nunavut","2021A000262","Total - gender","16 to 64 years","Persons","249","units","0","v480558","15.1.97","25447","","","","0"
"2024","Nunavut","2021A000262","Total - gender","16 to 64 years","Persons","249","units","0","v480558","15.1.97","25880","","","","0"
"2025","Nunavut","2021A000262","Total - gender","16 to 64 years","Persons","249","units","0","v480558","15.1.97","26221","","","","0"
"2017","Nunavut","2021A000262","Total - gender","65 years and older","Persons","249","units","0","v480270","15.1.104","1429","","","","0"
"2018","Nunavut","2021A000262","Total - gender","65 years and older","Persons","249","units","0","v480270","15.1.104","1485","","","","0"
"2019","Nunavut","2021A000262","Total - gender","65 years and older","Persons","249","units","0","v480270","15.1.104","1559","","","","0"
"2020","Nunavut","2021A000262","Total - gender","65 years and older","Persons","249","units","0","v480270","15.1.104","1643","","","","0"
"2021","Nunavut","2021A000262","Total - gender","65 years and older","Persons","249","units","0","v480270","15.1.104","1745","","","","0"
"2022","Nunavut","2021A000262","Total - gender","65 years and older","Persons","249","units","0","v480270","15.1.104","1816","","","","0"
"2023","Nunavut","2021A000262","Total - gender","65 years and older","Persons","249","units","0","v480270","15.1.104","1899","","","","0"
"2024","Nunavut","2021A000262","Total - gender","65 years and older","Persons","249","units","0","v480270","15.1.104","2017","","","","0"
"2025","Nunavut","2021A000262","Total - gender","65 years and older","Persons","249","units","0","v480270","15.1.104","2180","","","","0"
"2017","Nunavut","2021A000262","Men+","All ages","Persons","249","units","0","v480253","15.2.1","19319","","","","0"
"2018","Nunavut","2021A000262","Men+","All ages","Persons","249","units","0","v480253","15.2.1","19597","","","","0"
"2019","Nunavut","2021A000262","Men+","All ages","Persons","249","units","0","v480253","15.2.1","19801","","","","0"
"2020","Nunavut","2021A000262","Men+","All ages","Persons","249","units","0","v480253","15.2.1","20028","","","","0"
"2021","Nunavut","2021A000262","Men+","All ages","Persons","249","units","0","v480253","15.2.1","20323","","","","0"
"2022","Nunavut","2021A000262","Men+","All ages","Persons","249","units","0","v480253","15.2.1","20566","","","","0"
"2023","Nunavut","2021A000262","Men+","All ages","Persons","249","units","0","v480253","15.2.1","20728","","","","0"
"2024","Nunavut","2021A000262","Men+","All ages","Persons","249","units","0","v480253","15.2.1","21017","","","","0"
"2025","Nunavut","2021A000262","Men+","All ages","Persons","249","units","0","v480253","15.2.1","21258","","","","0"
"2017","Nunavut","2021A000262","Men+","16 to 64 years","Persons","249","units","0","v480559","15.2.97","12136","","","","0"
"2018","Nunavut","2021A000262","Men+","16 to 64 years","Persons","249","units","0","v480559","15.2.97","12288","","","","0"
"2019","Nunavut","2021A000262","Men+","16 to 64 years","Persons","249","units","0","v480559","15.2.97","12390","","","","0"
"2020","Nunavut","2021A000262","Men+","16 to 64 years","Persons","249","units","0","v480559","15.2.97","12538","","","","0"
"2021","Nunavut","2021A000262","Men+","16 to 64 years","Persons","249","units","0","v480559","15.2.97","12702","","","","0"
"2022","Nunavut","2021A000262","Men+","16 to 64 years","Persons","249","units","0","v480559","15.2.97","12808","","","","0"
"2023","Nunavut","2021A000262","Men+","16 to 64 years","Persons","249","units","0","v480559","15.2.97","12948","","","","0"
"2024","Nunavut","2021A000262","Men+","16 to 64 years","Persons","249","units","0","v480559","15.2.97","13195","","","","0"
"2025","Nunavut","2021A000262","Men+","16 to 64 years","Persons","249","units","0","v480559","15.2.97","13356","","","","0"
"2017","Nunavut","2021A000262","Men+","65 years and older","Persons","249","units","0","v480271","15.2.104","750","","","","0"
"2018","Nunavut","2021A000262","Men+","65 years and older","Persons","249","units","0","v480271","15.2.104","768","","","","0"
"2019","Nunavut","2021A000262","Men+","65 years and older","Persons","249","units","0","v480271","15.2.104","817","","","","0"
"2020","Nunavut","2021A000262","Men+","65 years and older","Persons","249","units","0","v480271","15.2.104","867","","","","0"
"2021","Nunavut","2021A000262","Men+","65 years and older","Persons","249","units","0","v480271","15.2.104","909","","","","0"
"2022","Nunavut","2021A000262","Men+","65 years and older","Persons","249","units","0","v480271","15.2.104","934","","","","0"
"2023","Nunavut","2021A000262","Men+","65 years and older","Persons","249","units","0","v480271","15.2.104","955","","","","0"
"2024","Nunavut","2021A000262","Men+","65 years and older","Persons","249","units","0","v480271","15.2.104","1009","","","","0"
"2025","Nunavut","2021A000262","Men+","65 years and older","Persons","249","units","0","v480271","15.2.104","1110","","","","0"
"2017","Nunavut","2021A000262","Women+","All ages","Persons","249","units","0","v480254","15.3.1","18337","","","","0"
"2018","Nunavut","2021A000262","Women+","All ages","Persons","249","units","0","v480254","15.3.1","18725","","","","0"
"2019","Nunavut","2021A000262","Women+","All ages","Persons","249","units","0","v480254","15.3.1","19038","","","","0"
"2020","Nunavut","2021A000262","Women+","All ages","Persons","249","units","0","v480254","15.3.1","19451","","","","0"
"2021","Nunavut","2021A000262","Women+","All ages","Persons","249","units","0","v480254","15.3.1","19763","","","","0"
"2022","Nunavut","2021A000262","Women+","All ages","Persons","249","units","0","v480254","15.3.1","20037","","","","0"
"2023","Nunavut","2021A000262","Women+","All ages","Persons","249","units","0","v480254","15.3.1","20188","","","","0"
"2024","Nunavut","2021A000262","Women+","All ages","Persons","249","units","0","v480254","15.3.1","20393","","","","0"
"2025","Nunavut","2021A000262","Women+","All ages","Persons","249","units","0","v480254","15.3.1","20572","","","","0"
"2017","Nunavut","2021A000262","Women+","16 to 64 years","Persons","249","units","0","v480560","15.3.97","11432","","","","0"
"2018","Nunavut","2021A000262","Women+","16 to 64 years","Persons","249","units","0","v480560","15.3.97","11653","","","","0"
"2019","Nunavut","2021A000262","Women+","16 to 64 years","Persons","249","units","0","v480560","15.3.97","11814","","","","0"
"2020","Nunavut","2021A000262","Women+","16 to 64 years","Persons","249","units","0","v480560","15.3.97","12071","","","","0"
"2021","Nunavut","2021A000262","Women+","16 to 64 years","Persons","249","units","0","v480560","15.3.97","12255","","","","0"
"2022","Nunavut","2021A000262","Women+","16 to 64 years","Persons","249","units","0","v480560","15.3.97","12388","","","","0"
"2023","Nunavut","2021A000262","Women+","16 to 64 years","Persons","249","units","0","v480560","15.3.97","12499","","","","0"
"2024","Nunavut","2021A000262","Women+","16 to 64 years","Persons","249","units","0","v480560","15.3.97","12685","","","","0"
"2025","Nunavut","2021A000262","Women+","16 to 64 years","Persons","249","units","0","v480560","15.3.97","12865","","","","0"
"2017","Nunavut","2021A000262","Women+","65 years and older","Persons","249","units","0","v480272","15.3.104","679","","","","0"
"2018","Nunavut","2021A000262","Women+","65 years and older","Persons","249","units","0","v480272","15.3.104","717","","","","0"
"2019","Nunavut","2021A000262","Women+","65 years and older","Persons","249","units","0","v480272","15.3.104","742","","","","0"
"2020","Nunavut","2021A000262","Women+","65 years and older","Persons","249","units","0","v480272","15.3.104","776","","","","0"
"2021","Nunavut","2021A000262","Women+","65 years and older","Persons","249","units","0","v480272","15.3.104","836","","","","0"
"2022","Nunavut","2021A000262","Women+","65 years and older","Persons","249","units","0","v480272","15.3.104","882","","","","0"
"2023","Nunavut","2021A000262","Women+","65 years and older","Persons","249","units","0","v480272","15.3.104","944","","","","0"
"2024","Nunavut","2021A000262","Women+","65 years and older","Persons","249","units","0","v480272","15.3.104","1008","","","","0"
"2025","Nunavut","2021A000262","Women+","65 years and older","Persons","249","units","0","v480272","15.3.104","1070","","","","0"


